FID,ogc_fid,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,referencia,direccion,lat,lon
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e16,11883,POINT (370282.0848320178 4062035.8246827424),MLG1168,de Velázquez,,,,,-1,0,-1,,,MLG1168,de Velázquez,36.695134,-4.452075
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e15,11884,POINT (371764.32755737845 4062654.0874702763),MLG1120,de Antonio Machado,,,,,-1,0,-1,,,MLG1120,de Antonio Machado,36.700907,-4.435591
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e14,11885,POINT (369549.5645796 4064524.6648842297),MLG1289,Fiscal Luis Portero García,,,,,-1,0,-1,,,MLG1289,Fiscal Luis Portero García,36.717463,-4.460697
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e13,11886,POINT (362798.42325050745 4065233.5861771805),MLG1269,Cristobalina Fernández,,,,,-1,0,-1,,,MLG1269,Cristobalina Fernández,36.722900,-4.536395
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e12,11887,POINT (371131.1921131309 4065460.9752942417),MLG1271,José Iturbi,,,,,-1,0,-1,,,MLG1271,José Iturbi,36.726117,-4.443150
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e11,11888,POINT (371024.4065449757 4065540.924932688),MLG1272,Magistrado Salvador Barbera,,,,,-1,0,-1,,,MLG1272,Magistrado Salvador Barbera,36.726823,-4.444359
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e10,11889,POINT (371030.9909392918 4065681.4164140713),MLG1275,Albacete,,,,,-1,0,-1,,,MLG1275,Albacete,36.728090,-4.444309
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e0f,11890,POINT (371484.3833445293 4064397.184329199),MLG1276,de Andalucía,,,,,-1,0,-1,,,MLG1276,de Andalucía,36.716578,-4.439017
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e0e,11891,POINT (370548.3726107126 4064086.059122622),MLG1253,Corregidor Francisco de Molina,,,,,-1,0,-1,,,MLG1253,Corregidor Francisco de Molina,36.713647,-4.449442
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e0d,11892,POINT (370644.7545033237 4063943.3452925966),MLG1254,Corregidor Paz Guzmán,,,,,-1,0,-1,,,MLG1254,Corregidor Paz Guzmán,36.712374,-4.448339
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e0c,11893,POINT (365640.2783247725 4056681.8522183103),MLG1259,del Pilar,,,,,-1,0,-1,,,MLG1259,del Pilar,36.646240,-4.503081
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e0b,11894,POINT (367039.0693306532 4057215.212497901),MLG1260,Aceituno,,,,,-1,0,-1,,,MLG1260,Aceituno,36.651243,-4.487530
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e0a,11895,POINT (370892.53113973496 4064319.098391157),MLG1261,Virgen de la Esperanza,,,,,-1,0,-1,,,MLG1261,Virgen de la Esperanza,36.715794,-4.445629
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e09,11896,POINT (371332.5876374118 4062737.7948483434),MLG1262,Comandante Román,,,,,-1,0,-1,,,MLG1262,Comandante Román,36.701603,-4.440437
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e08,11897,POINT (376858.17285512586 4066173.8654492516),MLG1226,Panorama,,,,,-1,0,-1,,,MLG1226,Panorama,36.733302,-4.379148
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e07,11898,POINT (379097.3774956226 4064701.110513762),MLG1227,Almería ,,,,,-1,0,-1,,,MLG1227,Almería,36.720317,-4.353843
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e06,11899,POINT (372235.5995851612 4064338.221082228),MLG1228,de la Aurora,,,,,-1,0,-1,,,MLG1228,de la Aurora,36.716148,-4.430598
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e05,11900,POINT (371760.32468669006 4064259.4451880953),MLG1229,de las Américas,,,,,-1,0,-1,,,MLG1229,de las Américas,36.715374,-4.435905
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e04,11901,POINT (372137.66107053764 4064647.1615853836),MLG1225,Hilera,,,,,-1,0,-1,,,MLG1225,Hilera,36.718919,-4.431746
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e03,11902,POINT (372782.7994935743 4064827.0689924094),MLG1247,Cisneros,,,,,-1,0,-1,,,MLG1247,Cisneros,36.720627,-4.424554
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e02,11903,POINT (371644.3669391602 4062424.195048538),MLG1248,Pacífico,,,,,-1,0,-1,,,MLG1248,Pacífico,36.698819,-4.436895
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e01,11904,POINT (371649.82175806764 4062430.4381492315),MLG1249,Pacífico,,,,,-1,0,-1,,,MLG1249,Pacífico,36.698876,-4.436835
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3e00,11905,POINT (370674.3979156059 4061653.0606701844),MLG1250,Francisco Pacheco,,,,,-1,0,-1,,,MLG1250,Francisco Pacheco,36.691738,-4.447620
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dff,11906,POINT (369982.32340442226 4062903.3338737153),MLG1251,Mahler,,,,,-1,0,-1,,,MLG1251,Mahler,36.702911,-4.455577
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dfe,11907,POINT (369849.3007422257 4063650.920453525),MLG1252,Obsidiana,,,,,-1,0,-1,,,MLG1252,Obsidiana,36.709630,-4.457193
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dfd,11908,POINT (368566.06747915567 4065308.146055465),MLG1232,Navarro Ledesma,,,,,-1,0,-1,,,MLG1232,Navarro Ledesma,36.724388,-4.471841
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dfc,11909,POINT (367896.3172657205 4059639.0682188063),MLG1244,de Velázquez,,,,,-1,0,-1,,,MLG1244,de Velázquez,36.673206,-4.478360
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dfb,11910,POINT (378718.55397475144 4065111.251495331),MLG1214,Fuente de Leganitos,,,,,-1,0,-1,,,MLG1214,Fuente de Leganitos,36.723965,-4.358149
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dfa,11911,POINT (373643.1096684614 4067631.317596555),MLG1189,Quiteria,,,,,-1,0,-1,,,MLG1189,Quiteria,36.746014,-4.415387
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df9,11912,POINT (362566.21261189005 4065275.48656024),MLG1191,Tiziano,,,,,-1,0,-1,,,MLG1191,Tiziano,36.723244,-4.539002
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df8,11913,POINT (361719.40440629574 4066023.9678951283),MLG1192,Israel,,,,,-1,0,-1,,,MLG1192,Israel,36.729866,-4.548617
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df7,11914,POINT (374036.14303211594 4067294.0726337573),MLG1545,del Colmenar,,,,,-1,0,-1,,,MLG1545,del Colmenar,36.743027,-4.410930
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df6,11915,POINT (359589.5006276304 4067357.1323651173),MLG1540,Severo Ochoa,,,,,-1,0,-1,,,MLG1540,Severo Ochoa,36.741567,-4.572707
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df5,11916,POINT (370465.36353412725 4061244.32464544),MLG1521,la Crónica,,,,,-1,0,-1,,,MLG1521,la Crónica,36.688026,-4.449890
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df4,11917,POINT (373682.2263099234 4065824.051800194),MLG102,Gordon,,,,,-1,0,-1,,,MLG102,Gordon,36.729732,-4.414650
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df3,11918,POINT (373937.3881008412 4067161.707877568),MLG103,del Colmenar,,,,,-1,0,-1,,,MLG103,del Colmenar,36.741821,-4.412014
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df2,11919,POINT (372774.32370485086 4064160.8660420296),MLG104,Alameda Colón,,,,,-1,0,-1,,,MLG104,Alameda Colón,36.714622,-4.424538
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df1,11920,POINT (372849.3773512561 4064311.9908018066),MLG105,Casas de Campos,,,,,-1,0,-1,,,MLG105,Casas de Campos,36.715994,-4.423723
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3df0,11921,POINT (372886.22748903214 4064591.6231238116),MLG106,Alhóndiga,,,,,-1,0,-1,,,MLG106,Alhóndiga,36.718519,-4.423357
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3def,11922,POINT (367130.3930739896 4067749.490665573),MLG107,Brezo,,,,,-1,0,-1,,,MLG107,Brezo,36.746189,-4.488338
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dee,11923,POINT (366737.8590845908 4067957.892944973),MLG108,Lope de Rueda,,,,,-1,0,-1,,,MLG108,Lope de Rueda,36.748012,-4.492770
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ded,11924,POINT (366864.48635122465 4067602.4922422688),MLG109,Lope de Rueda,,,,,-1,0,-1,,,MLG109,Lope de Rueda,36.744827,-4.491290
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dec,11925,POINT (367377.5436124654 4066377.0004608445),MLG110,Pedro Garfias,,,,,-1,0,-1,,,MLG110,Pedro Garfias,36.733855,-4.485332
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3deb,11926,POINT (367746.6037257347 4066631.720803136),MLG111,Joyería,,,,,-1,0,-1,,,MLG111,Joyería,36.736202,-4.481244
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dea,11927,POINT (367973.0482744196 4066431.7018044535),MLG112,Manuel Rodríguez,,,,,-1,0,-1,,,MLG112,Manuel Rodríguez,36.734431,-4.478674
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de9,11928,POINT (367723.77555815584 4066339.5688889376),MLG113,Mora y Cabrera,,,,,-1,0,-1,,,MLG113,Mora y Cabrera,36.733566,-4.481449
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de8,11929,POINT (367630.92000362417 4066232.0375508806),MLG114,Cristo de los Milagros,,,,,-1,0,-1,,,MLG114,Cristo de los Milagros,36.732584,-4.482470
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de7,11930,POINT (367770.38241560804 4066309.6641967683),MLG115,Halcón,,,,,-1,0,-1,,,MLG115,Halcón,36.733303,-4.480922
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de6,11931,POINT (368116.2879716799 4066401.4172836416),MLG116,José Gorostiza,,,,,-1,0,-1,,,MLG116,José Gorostiza,36.734178,-4.477065
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de5,11932,POINT (368080.69628694863 4066942.7002676222),MLG117,Escritor Atienza Huertos,,,,,-1,0,-1,,,MLG117,Escritor Atienza Huertos,36.739051,-4.477557
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de4,11933,POINT (367968.70457804535 4067168.3572263904),MLG118,Ortosa,,,,,-1,0,-1,,,MLG118,Ortosa,36.741069,-4.478850
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de3,11934,POINT (367792.84951539245 4066965.5666485736),MLG119,Mensajera,,,,,-1,0,-1,,,MLG119,Mensajera,36.739217,-4.480784
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de2,11935,POINT (373067.37801604567 4064500.4970074184),MLG120,Alameda Principal,,,,,-1,0,-1,,,MLG120,Alameda Principal,36.717722,-4.421314
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de1,11936,POINT (376323.4555717509 4064974.995387573),MLG121,de la Desviación,,,,,-1,0,-1,,,MLG121,de la Desviación,36.722428,-4.384941
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3de0,11937,POINT (376808.2705770768 4065294.8897545133),MLG122,Arcángeles,,,,,-1,0,-1,,,MLG122,Arcángeles,36.725374,-4.379565
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ddf,11938,POINT (377059.34188399557 4065120.1771175875),MLG123,Juan Valera,,,,,-1,0,-1,,,MLG123,Juan Valera,36.723832,-4.376726
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dde,11939,POINT (373395.1451623002 4065159.1943814224),MLG124,de la Merced,,,,,-1,0,-1,,,MLG124,de la Merced,36.723702,-4.417754
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ddd,11940,POINT (371008.35381795024 4061736.6838265085),MLG125,Diamantino García Acos,,,,,-1,0,-1,,,MLG125,Diamantino García Acos,36.692537,-4.443897
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ddc,11941,POINT (370909.87163984723 4061487.2806170606),MLG126,de Sor Teresa Prat,,,,,-1,0,-1,,,MLG126,de Sor Teresa Prat,36.690276,-4.444957
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ddb,11942,POINT (370446.2173111353 4060657.8418533653),MLG127,de la Térmica,,,,,-1,0,-1,,,MLG127,de la Térmica,36.682738,-4.450005
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dda,11943,POINT (370140.4198524398 4061214.5131647843),MLG128,Molière,,,,,-1,0,-1,,,MLG128,Molière,36.687713,-4.453521
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd9,11944,POINT (372895.42646329326 4064200.5663599726),MLG129,Pinzón,,,,,-1,0,-1,,,MLG129,Pinzón,36.714996,-4.423189
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd8,11945,POINT (373010.16363557155 4064286.966928693),MLG130,Martínez Campos,,,,,-1,0,-1,,,MLG130,Martínez Campos,36.715790,-4.421919
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd7,11946,POINT (367367.6223326026 4065189.933789521),MLG131,Navarro Ledesma,,,,,-1,0,-1,,,MLG131,Navarro Ledesma,36.723156,-4.485237
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd6,11947,POINT (370645.8618297776 4061586.026096221),MLG132,de los Guindos,,,,,-1,0,-1,,,MLG132,de los Guindos,36.691130,-4.447928
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd5,11948,POINT (366425.00473211845 4069126.483063374),MLG133,Junta de los Caminos,,,,,-1,0,-1,,,MLG133,Junta de los Caminos,36.758499,-4.496478
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd4,11949,POINT (366440.65811737266 4069111.146884768),MLG134,C-3310,,,,,-1,0,-1,,,MLG134,C-3310,36.758363,-4.496300
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd3,11950,POINT (366363.92249825853 4069297.106379402),MLG135,Junta de los Caminos,,,,,-1,0,-1,,,MLG135,Junta de los Caminos,36.760028,-4.497192
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd2,11951,POINT (376567.40383522044 4065940.823433387),MLG136,Arces,,,,,-1,0,-1,,,MLG136,Arces,36.731164,-4.382366
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd1,11952,POINT (373185.55675698014 4066741.182643304),MLG137,Postas,,,,,-1,0,-1,,,MLG137,Postas,36.737931,-4.420363
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dd0,11953,POINT (374092.76228473574 4065055.690798376),MLG138,Gibralfaro,,,,,-1,0,-1,,,MLG138,Gibralfaro,36.722862,-4.409927
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dcf,11954,POINT (374446.59249444364 4065239.2363979523),MLG139,Gibralfaro,,,,,-1,0,-1,,,MLG139,Gibralfaro,36.724563,-4.405996
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dce,11955,POINT (374504.4530165614 4065329.1539624273),MLG140,Apamares,,,,,-1,0,-1,,,MLG140,Apamares,36.725381,-4.405363
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dcd,11956,POINT (373422.15350770566 4065245.900001907),MLG141,Frailes,,,,,-1,0,-1,,,MLG141,Frailes,36.724487,-4.417466
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dcc,11957,POINT (373488.2483300822 4065064.3869608156),MLG142,Mundo Nuevo,,,,,-1,0,-1,,,MLG142,Mundo Nuevo,36.722860,-4.416696
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dcb,11958,POINT (372731.2580129571 4064646.9667665106),MLG143,Arriola,,,,,-1,0,-1,,,MLG143,Arriola,36.718997,-4.425101
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dca,11959,POINT (370807.81233140256 4063891.059765527),MLG144,de Juan XXIII,,,,,-1,0,-1,,,MLG144,de Juan XXIII,36.711925,-4.446505
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc9,11960,POINT (370682.44655535044 4063800.853505097),MLG145,de José Ortega y Gasset,,,,,-1,0,-1,,,MLG145,de José Ortega y Gasset,36.711095,-4.447893
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc8,12589,POINT (382447.05460200587 4063874.6252494087),MLG1677,,,,,,-1,0,-1,,,MLG1677,,36.713289,-4.316216
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc7,11961,POINT (370577.1364444135 4063808.2154298825),MLG146,Corregidor Antonio de Bobadilla,,,,,-1,0,-1,,,MLG146,Corregidor Antonio de Bobadilla,36.711147,-4.449073
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc6,11962,POINT (370414.72787476063 4063744.0947697298),MLG147,de José Ortega y Gasset,,,,,-1,0,-1,,,MLG147,de José Ortega y Gasset,36.710547,-4.450880
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc5,11963,POINT (370705.6271168872 4063785.8561273473),MLG148,de José Ortega y Gasset,,,,,-1,0,-1,,,MLG148,de José Ortega y Gasset,36.710963,-4.447631
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc4,11964,POINT (371333.194611626 4063931.3030761248),MLG149,Horacio Lengo,,,,,-1,0,-1,,,MLG149,Horacio Lengo,36.712359,-4.440631
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc3,11965,POINT (369519.1231166601 4065404.6314313975),MLG150,Mesonero Romanos,,,,,-1,0,-1,,,MLG150,Mesonero Romanos,36.725389,-4.461188
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc2,11966,POINT (364803.17084012413 4059235.006912871),MLG151,Decano Eduardo Palanca,,,,,-1,0,-1,,,MLG151,Decano Eduardo Palanca,36.669130,-4.512893
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc1,11967,POINT (364697.9416538606 4059205.7078034612),MLG152,Piedra Franca,,,,,-1,0,-1,,,MLG152,Piedra Franca,36.668851,-4.514065
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dc0,11968,POINT (365292.9707624576 4059771.2489866097),MLG153,las Huertecillas,,,,,-1,0,-1,,,MLG153,las Huertecillas,36.674032,-4.507508
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dbf,11969,POINT (365578.6217721727 4059108.516797128),MLG154,Nuevo,,,,,-1,0,-1,,,MLG154,Nuevo,36.668100,-4.504196
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dbe,11970,POINT (366100.4818830882 4058695.7705626297),MLG155,del Maestro Vert,,,,,-1,0,-1,,,MLG155,del Maestro Vert,36.664454,-4.498286
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dbd,11971,POINT (370024.1286881536 4062431.7698468072),MLG156,de Europa,,,,,-1,0,-1,,,MLG156,de Europa,36.698667,-4.455029
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dbc,11972,POINT (369792.62782549975 4062268.397788861),MLG157,de Europa,,,,,-1,0,-1,,,MLG157,de Europa,36.697163,-4.457592
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dbb,11973,POINT (370466.06153020967 4061243.204459872),MLG1523,la Crónica,,,,,-1,0,-1,,,MLG1523,la Crónica,36.688016,-4.449882
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dba,11974,POINT (368904.8245777779 4065409.4740596563),MLG158,Manuel Rivadeneyra,,,,,-1,0,-1,,,MLG158,Manuel Rivadeneyra,36.725348,-4.468066
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db9,11975,POINT (370678.9180210394 4061768.9487612788),MLG159,Francisco Padilla,,,,,-1,0,-1,,,MLG159,Francisco Padilla,36.692783,-4.447589
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db8,11976,POINT (369926.75821341376 4062280.562617022),MLG160,Antonio Gaudi,,,,,-1,0,-1,,,MLG160,Antonio Gaudi,36.697291,-4.456093
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db7,11977,POINT (370321.8346146983 4062418.378920153),MLG161,Alcalde Joaquín Alonso,,,,,-1,0,-1,,,MLG161,Alcalde Joaquín Alonso,36.698587,-4.451695
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db6,11978,POINT (373666.3624489765 4065838.4892570004),MLG162,Cristo de la Epidemia,,,,,-1,0,-1,,,MLG162,Cristo de la Epidemia,36.729860,-4.414830
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db5,11979,POINT (369321.4115317541 4066162.207900655),MLG163,Julio Cortázar,,,,,-1,0,-1,,,MLG163,Julio Cortázar,36.732189,-4.463531
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db4,11980,POINT (369392.64524116763 4066194.631008339),MLG164,Julio Cortázar,,,,,-1,0,-1,,,MLG164,Julio Cortázar,36.732491,-4.462739
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db3,11981,POINT (369300.25837048556 4065929.3946724157),MLG165,Cirilo salinas,,,,,-1,0,-1,,,MLG165,Cirilo salinas,36.730088,-4.463728
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db2,11982,POINT (371403.7130487072 4065561.8453113716),MLG166,Martínez de la Rosa,,,,,-1,0,-1,,,MLG166,Martínez de la Rosa,36.727063,-4.440116
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db1,11983,POINT (371487.48167853686 4065525.1890798775),MLG167,Martínez de la Rosa,,,,,-1,0,-1,,,MLG167,Martínez de la Rosa,36.726744,-4.439172
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3db0,11984,POINT (370684.17912272917 4065623.6253048396),MLG168,de Valle-Inclán,,,,,-1,0,-1,,,MLG168,de Valle-Inclán,36.727522,-4.448182
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3daf,11985,POINT (370469.6236483936 4061242.373852834),MLG1524,la Crónica,,,,,-1,0,-1,,,MLG1524,la Crónica,36.688009,-4.449842
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dae,11986,POINT (370473.09642066696 4061241.5445983238),MLG1525,la Crónica,,,,,-1,0,-1,,,MLG1525,la Crónica,36.688002,-4.449803
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dad,11987,POINT (370465.4478478049 4061243.9904813156),MLG1522,la Crónica,,,,,-1,0,-1,,,MLG1522,la Crónica,36.688023,-4.449889
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dac,11988,POINT (371024.95075399586 4062903.763851542),MLG1016,de Europa,,,,,-1,0,-1,,,MLG1016,de Europa,36.703057,-4.443908
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3dab,11989,POINT (365537.0955617977 4057896.98309546),MLG1017,Remedios Varo,,,,,-1,0,-1,,,MLG1017,Remedios Varo,36.657176,-4.504448
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3daa,11990,POINT (365645.6887705996 4057894.8371726517),MLG1018,Mercedes Formica,,,,,-1,0,-1,,,MLG1018,Mercedes Formica,36.657172,-4.503233
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da9,11991,POINT (364311.8248320102 4057181.0233843215),MLG1019,de la Sierra,,,,,-1,0,-1,,,MLG1019,de la Sierra,36.650550,-4.518026
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da8,11992,POINT (366851.7216280326 4058076.9832572374),MLG1020,General Duque de Aveiro,,,,,-1,0,-1,,,MLG1020,General Duque de Aveiro,36.658983,-4.489775
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da7,11993,POINT (372159.9911704224 4066081.4665664462),MLG1021,Poeta Bernardo de la Torre,,,,,-1,0,-1,,,MLG1021,Poeta Bernardo de la Torre,36.731848,-4.431736
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da6,11994,POINT (370997.8613519162 4065344.3650269313),MLG1022,Castillejos,,,,,-1,0,-1,,,MLG1022,Castillejos,36.725048,-4.444623
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da5,11995,POINT (370927.4925573581 4065422.546140951),MLG1023,Concejal José María Martín Carpena,,,,,-1,0,-1,,,MLG1023,Concejal José María Martín Carpena,36.725743,-4.445424
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da4,11996,POINT (372454.176533218 4065415.2922641807),MLG1024,Calle la Regente 10-12,,,,,-1,0,-1,,,MLG1024,Calle la Regente 10-12,36.725884,-4.428331
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da3,11997,POINT (370924.35091070924 4064995.2731424402),MLG1025,Carlos Haya,,,,,-1,0,-1,,,MLG1025,Carlos Haya,36.721892,-4.445387
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da2,11998,POINT (372368.6614861338 4066657.9091868894),MLG1026,Calle Arlanzón 4,,,,,-1,0,-1,,,MLG1026,Calle Arlanzón 4,36.737071,-4.429496
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da1,11999,POINT (372620.0253004304 4066774.9994403003),MLG1027,Avenida Palmilla 18,,,,,-1,0,-1,,,MLG1027,Avenida Palmilla 18,36.738160,-4.426701
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3da0,12000,POINT (372163.52580891654 4067088.5144656543),MLG1028,Calle Ebro 5,,,,,-1,0,-1,,,MLG1028,Calle Ebro 5,36.740924,-4.431865
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3d9f,12001,POINT (372130.56665950303 4066837.342940242),MLG1029,Deva,,,,,-1,0,-1,,,MLG1029,Deva,36.738656,-4.432192
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3d9e,12002,POINT (372060.1015606786 4066658.192901162),MLG1030,Duero,,,,,-1,0,-1,,,MLG1030,Duero,36.737032,-4.432951
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3d9d,12003,POINT (372519.3675200791 4066726.566292677),MLG1031,Calle Bidasoa 4,,,,,-1,0,-1,,,MLG1031,Calle Bidasoa 4,36.737710,-4.427820
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3d9c,12004,POINT (370532.3486009179 4065606.947263316),MLG1032,Calle Victoria Kent 7,,,,,-1,0,-1,,,MLG1032,Calle Victoria Kent 7,36.727351,-4.449879
